rowid,rec_url,rec_compiledRelease_ocid,rec_compiledRelease_date,rec_compiledRelease_tender_id,rec_compiledRelease_tender_title,rec_compiledRelease_tender_procuringEntity_name,rec_compiledRelease_tender_mainProcurementCategoryDetails,rec_compiledRelease_tender_statusDetails,rec_compiledRelease_tender_procuringEntity_id,rec_compiledRelease_tender_procurementMethodDetails,rec_compiledRelease_tender_id_tenderPeriod_durationInDays,rec_compiledRelease_tender_id_tenderPeriod_startDate,rec_compiledRelease_tender_id_tenderPeriod_endDate,recrel_url,recrel_id,recrel_tender_id,recrel_tender_statusDetails,recrel_tender_awardCriteria,recrel_tender_awardCriteriaDetails,recrel_tender_mainProcurementCategory,recrel_tender_mainProcurementCategoryDetails,recrel_tender_additionalProcurementCategories,recrel_tender_hasEnquiries,recrel_tender_value_amount,recrel_tender_value_currency,recrel_tender_awardPeriod_startDate,recrel_tender_procuringEntity_id,recrel_tender_procuringEntity_name
66,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-386813-1,2020-12-17T16:36:07-04:00,386813-adquisicion-kits-alimentos-no-perecederos-alumnos-escuelas-beneficiadas-proyecto-ali-1,"ADQUISICIÓN DE KITS DE ALIMENTOS NO PERECEDEROS, PARA ALUMNOS DE ESCUELAS BENEFICIADAS POR EL PROYECTO DE ALIMENTACIÓN ESCOLAR, EN CONCORDANCIA CON LA LEY 6590_2020_EN EL MARCO DEL COVID_19",Municipalidad de Limpio,Bienes - Productos Alimenticios,Adjudicada,DNCP-SICP-CODE-100,386813-adquisicion-kits-alimentos-no-perecederos-alumnos-escuelas-beneficiadas-proyecto-ali-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/386813-adquisicion-kits-alimentos-no-perecederos-alumnos-escuelas-beneficiadas-proyecto-ali-1-1608222967.53929,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/386813-adquisicion-kits-alimentos-no-perecederos-alumnos-escuelas-beneficiadas-proyecto-ali-1-1608222967.53929,386813-adquisicion-kits-alimentos-no-perecederos-alumnos-escuelas-beneficiadas-proyecto-ali-1,Adjudicada,priceOnly,Por Total,goods,Bienes - Productos Alimenticios,,False,193253820,PYG,2020-10-26T09:30:00-04:00,DNCP-SICP-CODE-100,Municipalidad de Limpio
67,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-384091-1,2020-12-17T16:34:17-04:00,384091-adquisicion-kits-alimentos-no-perecederos-familias-mas-vulnerables-distrito-limpio-1,ADQUISICIÓN DE KITS DE ALIMENTOS NO PERECEDEROS PARA FAMILIAS MAS VULNERABLES DEL DISTRITO DE LIMPIO ? EN EL MARCO DEL COVID -19,Municipalidad de Limpio,Bienes - Productos Alimenticios,Adjudicada,DNCP-SICP-CODE-100,384091-adquisicion-kits-alimentos-no-perecederos-familias-mas-vulnerables-distrito-limpio-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/384091-adquisicion-kits-alimentos-no-perecederos-familias-mas-vulnerables-distrito-limpio-1-1608222857.35101,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/384091-adquisicion-kits-alimentos-no-perecederos-familias-mas-vulnerables-distrito-limpio-1-1608222857.35101,384091-adquisicion-kits-alimentos-no-perecederos-familias-mas-vulnerables-distrito-limpio-1,Adjudicada,priceOnly,Por Total,goods,Bienes - Productos Alimenticios,,False,1631459042,PYG,2020-08-18T09:30:00-04:00,DNCP-SICP-CODE-100,Municipalidad de Limpio
68,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-385769-1,2020-12-17T10:29:56-04:00,385769-adquisicion-cama-manual-pacientes-maquina-anestesia-equipo-rayos-x-arco-c-portatil-1,ADQUISICION DE CAMA MANUAL PARA PACIENTES; MAQUINA DE ANESTESIA Y EQUIPO DE RAYOS X ARCO EN C PORTATIL - COVID-19,Ministerio de Salud Pública y Bienestar Social (MSPBS),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",En Evaluacion (Cerrada),DNCP-SICP-CODE-306,385769-adquisicion-cama-manual-pacientes-maquina-anestesia-equipo-rayos-x-arco-c-portatil-1,1.0,2020-12-02T08:00:00-04:00,2020-12-03T08:00:00-04:00,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/385769-adquisicion-cama-manual-pacientes-maquina-anestesia-equipo-rayos-x-arco-c-portatil-1-1608200996,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/385769-adquisicion-cama-manual-pacientes-maquina-anestesia-equipo-rayos-x-arco-c-portatil-1-1608200996,385769-adquisicion-cama-manual-pacientes-maquina-anestesia-equipo-rayos-x-arco-c-portatil-1,En Evaluacion (Cerrada),priceOnly,Por Item,goods,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",services,True,19946095000,PYG,2020-12-18T09:00:00-04:00,DNCP-SICP-CODE-306,Ministerio de Salud Pública y Bienestar Social (MSPBS)
69,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-385666-1,2020-12-16T10:55:55-04:00,385666-servicio-provision-almuerzo-natural-distrito-ciudad-este-via-excepcion-1,SERVICIO DE PROVISIÓN DE ALMUERZO NATURAL PARA EL DISTRITO DE CIUDAD DEL ESTE-VÍA EXCEPCIÓN,Gobierno Departamental de Alto Paraná (A.PARANÁ),"Servicios - Servicios de ceremonial, gastronomico y funerarios",Adjudicada,DNCP-SICP-CODE-80,385666-servicio-provision-almuerzo-natural-distrito-ciudad-este-via-excepcion-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/385666-servicio-provision-almuerzo-natural-distrito-ciudad-este-via-excepcion-1-1608116155.65,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/385666-servicio-provision-almuerzo-natural-distrito-ciudad-este-via-excepcion-1-1608116155.65,385666-servicio-provision-almuerzo-natural-distrito-ciudad-este-via-excepcion-1,Adjudicada,priceOnly,Por Lote,services,"Servicios - Servicios de ceremonial, gastronomico y funerarios",,False,5592344960,PYG,2020-10-15T09:00:00-04:00,DNCP-SICP-CODE-80,Gobierno Departamental de Alto Paraná (A.PARANÁ)
70,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-386606-1,2020-12-14T20:03:27-04:00,386606-adquisicion-provision-viveres-alimentos-no-perecederos-personas-vulnerables-segundo-1,Adquisición y Provisión de Víveres de Alimentos no perecederos para personas vulnerables.,Municipalidad de Carmen del Paraná,Bienes - Productos Alimenticios,Adjudicada,DNCP-SICP-CODE-133,386606-adquisicion-provision-viveres-alimentos-no-perecederos-personas-vulnerables-segundo-1,9.0,2020-11-23T19:09:16-04:00,2020-12-03T08:00:00-04:00,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/386606-adquisicion-provision-viveres-alimentos-no-perecederos-personas-vulnerables-segundo-1-1607976207.29099,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/386606-adquisicion-provision-viveres-alimentos-no-perecederos-personas-vulnerables-segundo-1-1607976207.29099,386606-adquisicion-provision-viveres-alimentos-no-perecederos-personas-vulnerables-segundo-1,Adjudicada,priceOnly,Por Total,goods,Bienes - Productos Alimenticios,,False,161899500,PYG,2020-12-03T08:10:00-04:00,DNCP-SICP-CODE-133,Municipalidad de Carmen del Paraná
71,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-386994-1,2020-12-11T15:35:35-04:00,386994-contratacion-via-excepcion-adquisicion-dos-cubiertas-dos-camaras-tractor-john-deere-1,Contratación por la vía de Excepción para la Adquisición de dos Cubiertas y dos Cámaras para el tractor John Deere para la Municipalidad de Ypacaraí,Municipalidad de Ypacarai,"Bienes - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.",Adjudicada,DNCP-SICP-CODE-121,386994-contratacion-via-excepcion-adquisicion-dos-cubiertas-dos-camaras-tractor-john-deere-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/386994-contratacion-via-excepcion-adquisicion-dos-cubiertas-dos-camaras-tractor-john-deere-1-1607700935.2811,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/386994-contratacion-via-excepcion-adquisicion-dos-cubiertas-dos-camaras-tractor-john-deere-1-1607700935.2811,386994-contratacion-via-excepcion-adquisicion-dos-cubiertas-dos-camaras-tractor-john-deere-1,Adjudicada,priceOnly,Por Total,goods,"Bienes - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.",,False,9800000,PYG,2020-11-02T08:00:00-04:00,DNCP-SICP-CODE-121,Municipalidad de Ypacarai
72,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-385722-1,2020-12-11T12:28:19-04:00,385722-adquisicion-kits-alimentos-no-perecederos-1,ADQUISICIÓN DE KITS DE ALIMENTOS NO PERECEDEROS,Municipalidad de Gral. Bernardino Caballero,Bienes - Productos Alimenticios,Adjudicada,DNCP-SICP-CODE-238,385722-adquisicion-kits-alimentos-no-perecederos-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/385722-adquisicion-kits-alimentos-no-perecederos-1-1607689699,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/385722-adquisicion-kits-alimentos-no-perecederos-1-1607689699,385722-adquisicion-kits-alimentos-no-perecederos-1,Adjudicada,priceOnly,Por Total,goods,Bienes - Productos Alimenticios,,False,153103650,PYG,2020-12-03T10:15:00-04:00,DNCP-SICP-CODE-238,Municipalidad de Gral. Bernardino Caballero
73,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-388160-1,2020-12-10T14:23:12-04:00,388160-adquisicion-alimentos-no-perecederos-1,ADQUISICIÓN DE ALIMENTOS NO PERECEDEROS,Municipalidad de Atyra,Bienes - Productos Alimenticios,En Evaluacion (Cerrada),DNCP-SICP-CODE-268,388160-adquisicion-alimentos-no-perecederos-1,8.0,2020-11-26T18:45:28-04:00,2020-12-05T08:00:00-04:00,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/388160-adquisicion-alimentos-no-perecederos-1-1607610192,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/388160-adquisicion-alimentos-no-perecederos-1-1607610192,388160-adquisicion-alimentos-no-perecederos-1,En Evaluacion (Cerrada),priceOnly,Por Total,goods,Bienes - Productos Alimenticios,,False,112946400,PYG,2020-12-05T08:15:00-04:00,DNCP-SICP-CODE-268,Municipalidad de Atyra
74,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382361-1,2020-12-07T08:51:38-04:00,382361-cve-n-36-20-contratacion-urgencia-impostergable-servicios-mantenimiento-preventivo-1,CVE Nº 36-20 CONTRATACIÓN POR URGENCIA IMPOSTERGABLE DE SERVICIOS DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS ASCENSORES DEL HOSPITAL DE INGAVI PARA EL COMBATE DEL CORONA VIRUS (COVID-19),Instituto de Previsión Social (IPS),"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Adjudicada,DNCP-SICP-CODE-157,382361-cve-n-36-20-contratacion-urgencia-impostergable-servicios-mantenimiento-preventivo-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382361-cve-n-36-20-contratacion-urgencia-impostergable-servicios-mantenimiento-preventivo-1-1607331098,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382361-cve-n-36-20-contratacion-urgencia-impostergable-servicios-mantenimiento-preventivo-1-1607331098,382361-cve-n-36-20-contratacion-urgencia-impostergable-servicios-mantenimiento-preventivo-1,Adjudicada,priceOnly,Por Lote,services,"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,False,1676945490,PYG,2020-04-01T12:00:00-04:00,DNCP-SICP-CODE-157,Instituto de Previsión Social (IPS)
75,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-386577-1,2020-12-04T20:19:53-04:00,386577-adquisicion-alimentos-no-perecederos-1,Adquisición de Alimentos no Perecederos,Municipalidad de Atyra,Bienes - Productos Alimenticios,En Evaluacion (Cerrada),DNCP-SICP-CODE-268,386577-adquisicion-alimentos-no-perecederos-1,11.0,2020-11-05T11:50:33-04:00,2020-11-17T08:00:00-04:00,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/386577-adquisicion-alimentos-no-perecederos-1-1607113193.14485,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/386577-adquisicion-alimentos-no-perecederos-1-1607113193.14485,386577-adquisicion-alimentos-no-perecederos-1,En Evaluacion (Cerrada),priceOnly,Por Total,goods,Bienes - Productos Alimenticios,,False,95865000,PYG,2020-11-17T08:15:00-04:00,DNCP-SICP-CODE-268,Municipalidad de Atyra
76,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-387204-1,2020-12-04T08:58:43-04:00,387204-adquisicion-equipos-informaticos-laboratorio-central-mspybs-covid-19-1,"ADQUISICION DE EQUIPOS INFORMATICOS PARA LABORATORIO CENTRAL DEL MSPYBS, COVID-19",Ministerio de Salud Pública y Bienestar Social (MSPBS),"Bienes - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",En Evaluacion (Cerrada),DNCP-SICP-CODE-306,387204-adquisicion-equipos-informaticos-laboratorio-central-mspybs-covid-19-1,7.0,2020-11-25T22:42:41-04:00,2020-12-03T10:50:00-04:00,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/387204-adquisicion-equipos-informaticos-laboratorio-central-mspybs-covid-19-1-1607072323,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/387204-adquisicion-equipos-informaticos-laboratorio-central-mspybs-covid-19-1-1607072323,387204-adquisicion-equipos-informaticos-laboratorio-central-mspybs-covid-19-1,En Evaluacion (Cerrada),priceOnly,Por Item,goods,"Bienes - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento",,False,67420876,PYG,2020-12-03T11:00:00-04:00,DNCP-SICP-CODE-306,Ministerio de Salud Pública y Bienestar Social (MSPBS)
77,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-384655-1,2020-12-03T09:57:36-04:00,384655-adquisicion-productos-alimenticios-personas-estados-vulnerables-distrito-alto-vera-1,Adquisición de productos alimenticios para personas de estados vulnerables del Distrito de Alto Vera ,Municipalidad de Alto Verá,Bienes - Productos Alimenticios,En Evaluacion (Cerrada),DNCP-SICP-CODE-127,384655-adquisicion-productos-alimenticios-personas-estados-vulnerables-distrito-alto-vera-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/384655-adquisicion-productos-alimenticios-personas-estados-vulnerables-distrito-alto-vera-1-1606989456,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/384655-adquisicion-productos-alimenticios-personas-estados-vulnerables-distrito-alto-vera-1-1606989456,384655-adquisicion-productos-alimenticios-personas-estados-vulnerables-distrito-alto-vera-1,En Evaluacion (Cerrada),priceOnly,Por Total,goods,Bienes - Productos Alimenticios,,True,559795500,PYG,2020-12-07T07:20:00-04:00,DNCP-SICP-CODE-127,Municipalidad de Alto Verá
78,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-387368-1,2020-11-27T15:33:19-04:00,387368-adquisicion-productos-alimenticios-ollas-populares-distrito-san-estanislao-marco-eme-1,ADQUISICIÓN DE PRODUCTOS ALIMENTICIOS PARA OLLAS POPULARES DEL DISTRITO DE SAN ESTANISLAO EN EL MARCO DE LA EMERGENCIA SANITARIA,Municipalidad de San Estanislao,Bienes - Productos Alimenticios,Adjudicada,DNCP-SICP-CODE-256,387368-adquisicion-productos-alimenticios-ollas-populares-distrito-san-estanislao-marco-eme-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/387368-adquisicion-productos-alimenticios-ollas-populares-distrito-san-estanislao-marco-eme-1-1606491199.78642,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/387368-adquisicion-productos-alimenticios-ollas-populares-distrito-san-estanislao-marco-eme-1-1606491199.78642,387368-adquisicion-productos-alimenticios-ollas-populares-distrito-san-estanislao-marco-eme-1,Adjudicada,priceOnly,Por Item,goods,Bienes - Productos Alimenticios,,False,168512000,PYG,2020-11-10T07:00:00-04:00,DNCP-SICP-CODE-256,Municipalidad de San Estanislao
79,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382497-1,2020-11-25T11:35:09-04:00,382497-adquisicion-cabinas-bioseguridad-tipo-iia-laboratorio-central-salud-contingencia-cov-1,ADQUISICIÓN DE CABINAS DE BIOSEGURIDAD TIPO IIA PARA LABORATORIO CENTRAL DE SALUD - CONTINGENCIA COVID19,Ministerio de Salud Pública y Bienestar Social (MSPBS),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",Adjudicada,DNCP-SICP-CODE-306,382497-adquisicion-cabinas-bioseguridad-tipo-iia-laboratorio-central-salud-contingencia-cov-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382497-adquisicion-cabinas-bioseguridad-tipo-iia-laboratorio-central-salud-contingencia-cov-1-1606304109.39983,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382497-adquisicion-cabinas-bioseguridad-tipo-iia-laboratorio-central-salud-contingencia-cov-1-1606304109.39983,382497-adquisicion-cabinas-bioseguridad-tipo-iia-laboratorio-central-salud-contingencia-cov-1,Adjudicada,priceOnly,Por Item,goods,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",services,False,552500000,PYG,2020-04-21T10:00:00-04:00,DNCP-SICP-CODE-306,Ministerio de Salud Pública y Bienestar Social (MSPBS)
80,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-387757-1,2020-11-25T11:35:08-04:00,387757-adquisicion-kits-alimentos-familias-afectadas-covid-19-ayolas-1,ADQUISICIÓN DE KITS DE ALIMENTOS PARA FAMILIAS AFECTADAS POR EL COVID-19 EN AYOLAS,Municipalidad de Ayolas,Bienes - Productos Alimenticios,En Evaluacion (Cerrada),DNCP-SICP-CODE-211,387757-adquisicion-kits-alimentos-familias-afectadas-covid-19-ayolas-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/387757-adquisicion-kits-alimentos-familias-afectadas-covid-19-ayolas-1-1606304108.34809,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/387757-adquisicion-kits-alimentos-familias-afectadas-covid-19-ayolas-1-1606304108.34809,387757-adquisicion-kits-alimentos-familias-afectadas-covid-19-ayolas-1,En Evaluacion (Cerrada),priceOnly,Por Item,goods,Bienes - Productos Alimenticios,,False,150200000,PYG,2020-12-03T08:00:00-04:00,DNCP-SICP-CODE-211,Municipalidad de Ayolas
81,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382421-1,2020-11-25T11:33:03-04:00,382421-adquisicion-kits-alimentos-instituciones-educativo-municipio-nemby-1,ADQUISICIÓN DE KITS DE ALIMENTOS PARA INSTITUCIONES EDUCATIVO DEL MUNICIPIO DE NEMBY,Municipalidad de Ñemby,"Servicios - Servicios de ceremonial, gastronomico y funerarios",Adjudicada,DNCP-SICP-CODE-41,382421-adquisicion-kits-alimentos-instituciones-educativo-municipio-nemby-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382421-adquisicion-kits-alimentos-instituciones-educativo-municipio-nemby-1-1606303983,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382421-adquisicion-kits-alimentos-instituciones-educativo-municipio-nemby-1-1606303983,382421-adquisicion-kits-alimentos-instituciones-educativo-municipio-nemby-1,Adjudicada,priceOnly,Por Total,services,"Servicios - Servicios de ceremonial, gastronomico y funerarios",,False,639000000,PYG,2020-04-06T12:00:00-04:00,DNCP-SICP-CODE-41,Municipalidad de Ñemby
82,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-380617-1,2020-11-24T13:06:06-04:00,380617-adquisicion-alcohol-rectificado-mspybs-1,ADQUISICIÓN DE ALCOHOL RECTIFICADO PARA EL MSPYBS,Ministerio de Salud Pública y Bienestar Social (MSPBS),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",En Evaluacion (Cerrada),DNCP-SICP-CODE-306,380617-adquisicion-alcohol-rectificado-mspybs-1,125.0,2020-07-20T17:53:39-04:00,2020-11-23T09:50:00-04:00,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/380617-adquisicion-alcohol-rectificado-mspybs-1-1606223166,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/380617-adquisicion-alcohol-rectificado-mspybs-1-1606223166,380617-adquisicion-alcohol-rectificado-mspybs-1,En Evaluacion (Cerrada),priceOnly,Por Item,goods,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",services,True,1849800300,PYG,2020-11-23T10:00:00-04:00,DNCP-SICP-CODE-306,Ministerio de Salud Pública y Bienestar Social (MSPBS)
